,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,srno
288,0.168,1987,0.638,['Heart'],0.418,218733,0.452,0,54b8qPFqYqIndfdxiLApea,0.00026000000000000003,1,0.0959,-13.099,1,Alone,74,1987-06-06,0.0356,175.088,288
289,0.865,1987,0.21600000000000005,['Fleetwood Mac'],0.64,221053,0.649,0,4CoSCPlKNrWli7E5kFtbcl,8.3e-05,2,0.0551,-10.345,1,Little Lies - 2017 Remaster,74,1987-04-13,0.0264,124.825,289
290,0.568,1987,0.0021100000000000003,['Def Leppard'],0.267,267307,0.953,0,0PdM2a6oIjqepoEfcJo0RO,0.0,1,0.28300000000000003,-4.899,0,Pour Some Sugar On Me - Remastered 2017,74,1987-08-03,0.096,84.98899999999998,290
291,0.624,1987,0.0901,"[""Guns N' Roses""]",0.446,356067,0.9520000000000001,0,7snQQk1zcKl8gZ92AnueZW,0.0857,6,0.11199999999999999,-5.3210000000000015,1,Sweet Child O' Mine,73,1987-07-21,0.0523,125.303,291
292,0.54,1987,0.0544,['Michael Jackson'],0.877,298120,0.8540000000000001,0,0sKlV58cODrjxGFOyf9IXY,5.5e-05,1,0.14400000000000002,-4.523,1,The Way You Make Me Feel - 2012 Remaster,73,1987-08-31,0.147,114.47200000000001,292
293,0.647,1987,0.396,['Sting'],0.674,267267,0.34700000000000003,0,4KFM3A5QF2IMcc6nHsu3Wp,1.05e-05,9,0.0916,-17.707,1,Englishman In New York,72,1987-01-01,0.0364,102.01299999999999,293
294,0.316,1987,0.0195,"[""Guns N' Roses""]",0.45299999999999996,273480,0.987,0,0G21yYKMZoHa30cYVi1iA8,0.28300000000000003,8,0.268,-4.485,1,Welcome To The Jungle,72,1987-07-21,0.0889,123.544,294
295,0.395,1987,0.0192,"[""Guns N' Roses""]",0.268,405600,0.98,0,6eN1f9KNmiWEhpE2RhQqB5,0.007090000000000002,11,0.182,-5.9579999999999975,1,Paradise City,72,1987-07-21,0.10300000000000001,100.315,295
296,0.91,1987,0.435,['Aerosmith'],0.54,265773,0.982,0,6gQUbFwwdYXlKdmqRoWKJe,3.37e-05,4,0.0457,-2.9619999999999997,0,Dude (Looks Like A Lady),71,1987-01-01,0.0458,126.294,296
297,0.94,1987,0.025,['Tiffany'],0.752,228840,0.723,0,4uvjOKsp7mSjrDhWdkLPBY,0.0035399999999999997,7,0.0212,-12.126,1,I Think We're Alone Now,71,1987-01-01,0.0507,130.519,297
298,0.963,1987,0.465,['George Harrison'],0.767,234653,0.8540000000000001,0,3OeUlriM0EZHdWleJtjoVr,2.03e-06,4,0.485,-6.947,1,Got My Mind Set On You - Remastered 2004,71,1987-11-02,0.0426,149.20600000000005,298
299,0.542,1987,0.0296,['Mötley Crüe'],0.6,270427,0.9309999999999999,0,5xLyTbCFONUGUuG0LtUxjn,7.099999999999999e-05,7,0.392,-4.647,1,"Girls, Girls, Girls",70,1987,0.0734,140.123,299
300,0.867,1987,0.207,['Whitney Houston'],0.7090000000000001,291293,0.8240000000000001,0,2tUBqZG2AbRi7Q0BIrVrEj,0.000307,1,0.0888,-8.824,1,I Wanna Dance with Somebody (Who Loves Me),82,1987-06-02,0.0453,118.818,300
301,0.657,1987,0.0135,['U2'],0.564,277477,0.774,0,6wpGqhRvJGNNXwWlPmkMyO,0.0019100000000000002,1,0.0861,-9.424,1,I Still Haven't Found What I'm Looking For,79,1987-03-03,0.0368,100.89399999999999,301
302,0.731,1987,0.258,['Fleetwood Mac'],0.73,226653,0.48700000000000004,0,254bXAqt3zP6P50BdQvEsq,0.01,4,0.0852,-10.991,1,Everywhere - 2017 Remaster,79,1987-04-13,0.0303,114.965,302
303,0.113,1987,0.000202,['U2'],0.54,295516,0.429,0,6ADSaE87h8Y3lccZlBJdXH,0.355,2,0.141,-11.822000000000001,1,With Or Without You - Remastered,79,1987-03-03,0.0285,110.171,303
304,0.909,1987,0.14800000000000002,['Luis Miguel'],0.78,191973,0.877,0,1uKjQoh8JZj9ryuYRhpd7E,2.36e-06,6,0.0627,-3.6830000000000003,0,Ahora Te Puedes Marchar,78,1987-07-15,0.0427,133.263,304
305,0.534,1987,0.0298,['Starship'],0.643,270333,0.8009999999999999,0,3X7uFMzJrEE0sxn62qd8Ch,0.0,6,0.0719,-4.921,1,Nothing's Gonna Stop Us Now,76,1987-07-27,0.0228,95.988,305
306,0.595,1987,0.247,['Michael Jackson'],0.853,257760,0.981,0,2bCQHF9gdG5BNDVuEIEnNk,0.46799999999999997,8,0.306,-3.947,1,Smooth Criminal - 2012 Remaster,76,1987-08-31,0.0751,118.193,306
307,0.607,1987,0.0094,['George Michael'],0.887,193200,0.48,0,0HEmnAUT8PHznIAAmVXqFJ,3.5799999999999996e-05,11,0.0662,-11.994000000000002,1,Faith - Remastered,75,1987-10-30,0.11699999999999999,95.846,307
308,0.168,1987,0.638,['Heart'],0.418,218733,0.452,0,54b8qPFqYqIndfdxiLApea,0.00026000000000000003,1,0.0959,-13.099,1,Alone,74,1987-06-06,0.0356,175.088,308
309,0.865,1987,0.21600000000000005,['Fleetwood Mac'],0.64,221053,0.649,0,4CoSCPlKNrWli7E5kFtbcl,8.3e-05,2,0.0551,-10.345,1,Little Lies - 2017 Remaster,74,1987-04-13,0.0264,124.825,309
310,0.568,1987,0.0021100000000000003,['Def Leppard'],0.267,267307,0.953,0,0PdM2a6oIjqepoEfcJo0RO,0.0,1,0.28300000000000003,-4.899,0,Pour Some Sugar On Me - Remastered 2017,74,1987-08-03,0.096,84.98899999999998,310
311,0.624,1987,0.0901,"[""Guns N' Roses""]",0.446,356067,0.9520000000000001,0,7snQQk1zcKl8gZ92AnueZW,0.0857,6,0.11199999999999999,-5.3210000000000015,1,Sweet Child O' Mine,73,1987-07-21,0.0523,125.303,311
312,0.54,1987,0.0544,['Michael Jackson'],0.877,298120,0.8540000000000001,0,0sKlV58cODrjxGFOyf9IXY,5.5e-05,1,0.14400000000000002,-4.523,1,The Way You Make Me Feel - 2012 Remaster,73,1987-08-31,0.147,114.47200000000001,312
313,0.647,1987,0.396,['Sting'],0.674,267267,0.34700000000000003,0,4KFM3A5QF2IMcc6nHsu3Wp,1.05e-05,9,0.0916,-17.707,1,Englishman In New York,72,1987-01-01,0.0364,102.01299999999999,313
314,0.316,1987,0.0195,"[""Guns N' Roses""]",0.45299999999999996,273480,0.987,0,0G21yYKMZoHa30cYVi1iA8,0.28300000000000003,8,0.268,-4.485,1,Welcome To The Jungle,72,1987-07-21,0.0889,123.544,314
315,0.395,1987,0.0192,"[""Guns N' Roses""]",0.268,405600,0.98,0,6eN1f9KNmiWEhpE2RhQqB5,0.007090000000000002,11,0.182,-5.9579999999999975,1,Paradise City,72,1987-07-21,0.10300000000000001,100.315,315
316,0.91,1987,0.435,['Aerosmith'],0.54,265773,0.982,0,6gQUbFwwdYXlKdmqRoWKJe,3.37e-05,4,0.0457,-2.9619999999999997,0,Dude (Looks Like A Lady),71,1987-01-01,0.0458,126.294,316
317,0.94,1987,0.025,['Tiffany'],0.752,228840,0.723,0,4uvjOKsp7mSjrDhWdkLPBY,0.0035399999999999997,7,0.0212,-12.126,1,I Think We're Alone Now,71,1987-01-01,0.0507,130.519,317
318,0.963,1987,0.465,['George Harrison'],0.767,234653,0.8540000000000001,0,3OeUlriM0EZHdWleJtjoVr,2.03e-06,4,0.485,-6.947,1,Got My Mind Set On You - Remastered 2004,71,1987-11-02,0.0426,149.20600000000005,318
319,0.542,1987,0.0296,['Mötley Crüe'],0.6,270427,0.9309999999999999,0,5xLyTbCFONUGUuG0LtUxjn,7.099999999999999e-05,7,0.392,-4.647,1,"Girls, Girls, Girls",70,1987,0.0734,140.123,319
320,0.19399999999999998,1988,0.313,['Tracy Chapman'],0.711,296800,0.292,0,2M9ro2krNb7nr7HSprkEgo,0.0,4,0.131,-15.523,0,Fast Car,78,1988-04-05,0.037000000000000005,103.95100000000001,320
321,0.27,1988,0.0157,['Pixies'],0.518,236973,0.436,0,6mcxQ1Y3uQRU0IHsvdNLH1,0.000621,4,0.079,-14.134,1,Where Is My Mind?,77,1988,0.0349,80.88,321
322,0.46799999999999997,1988,0.0811,['Tracy Chapman'],0.6920000000000001,193120,0.42200000000000004,0,2DjWsDGgL1xNbhnr7f6t5F,0.0,2,0.0848,-10.533,1,Baby Can I Hold You,77,1988-04-05,0.0333,74.375,322
323,0.28300000000000003,1988,0.237,['Luis Miguel'],0.374,257027,0.727,0,6F9yAYUaNbUhdlQyt5uZ3b,0.0,10,0.134,-4.352,1,La Incondicional,76,1988-11-25,0.0309,155.127,323
324,0.847,1988,0.017,['Fleetwood Mac'],0.622,264907,0.54,0,19Ym5Sg0YyOCa6ao21bdoG,0.00771,5,0.265,-13.99,1,Gypsy,74,1988-11-21,0.0261,130.879,324
325,0.252,1988,0.0367,['Luis Miguel'],0.54,237240,0.3670000000000001,0,7BwxbmYFy0l3ROHDjV2c14,0.0,0,0.0433,-14.238,1,Culpable O No - Miénteme Como Siempre,74,1988-11-25,0.0277,70.27600000000001,325
326,0.337,1988,0.10800000000000001,['Roxette'],0.539,328093,0.583,0,5JvsxPAHsGxwNq4xto2HtM,0.0,1,0.111,-4.935,0,Listen To Your Heart,74,1988-10-21,0.0275,86.06299999999996,326
327,0.785,1988,0.139,['Fleetwood Mac'],0.823,254453,0.33799999999999997,0,1lbXEepatjRVjoG8pZMtdp,0.0012900000000000001,0,0.5,-15.899000000000001,1,Dreams,74,1988-11-21,0.0413,120.473,327
328,0.963,1988,0.34600000000000003,['Los Fabulosos Cadillacs'],0.708,279987,0.672,0,198qSChSMQFuSimdeeY9gK,1.9699999999999998e-05,7,0.382,-5.537999999999999,1,Vasos Vacíos - Remasterizado 2008,73,1988-06-18,0.0352,134.635,328
329,0.428,1988,0.5820000000000001,"['The Pogues', 'Kirsty MacColl']",0.271,272467,0.551,0,3VTNVsTTu05dmTsVFrmGpK,4.16e-05,2,0.256,-7.48,1,Fairytale of New York (feat. Kirsty MacColl),73,1988-09-05,0.0457,78.111,329
330,0.965,1988,0.193,['Fine Young Cannibals'],0.799,215773,0.687,0,4d6eqRtpDX7tydHJGDZUBQ,0.000188,2,0.0307,-5.682,1,She Drives Me Crazy,72,1988-01-01,0.0431,108.804,330
331,0.3720000000000001,1988,0.4320000000000001,['Ana Gabriel'],0.531,227600,0.514,0,10PwPpr7BBxYon3pwS7k5G,0.0,6,0.155,-11.253,1,Simplemente Amigos,72,1988-11-15,0.044000000000000004,141.233,331
332,0.292,1988,0.16,['Poison'],0.5329999999999999,260173,0.637,0,43GS3mtezoIFiuIZCLLiDY,1.12e-05,6,0.369,-5.5710000000000015,1,Every Rose Has Its Thorn - Remastered 2003,72,1988-03-21,0.0323,140.167,332
333,0.795,1988,0.111,['Fleetwood Mac'],0.723,252773,0.49,0,5TWPfkeN07aERO0Yn2D2t2,0.0946,9,0.0923,-14.745,0,Rhiannon,71,1988-11-21,0.0296,129.012,333
334,0.807,1988,0.151,['The Proclaimers'],0.851,219467,0.551,0,67iAlVNDDdddxqSD2EZhFs,0.0,4,0.0827,-5.1770000000000005,1,I'm Gonna Be (500 Miles),71,1988,0.0396,131.922,334
335,0.418,1988,0.0461,['N.W.A.'],0.8340000000000001,258688,0.878,1,6KIKRz9eSTXdNsGUnomdtW,0.0,8,0.33399999999999996,-9.484,1,Straight Outta Compton,70,1988-08-08,0.15,102.848,335
336,0.342,1988,0.007259999999999998,['Danzig'],0.365,204867,0.763,1,7txxAtOMwLLnQTpKeBL6bp,0.0004570000000000001,11,0.0865,-9.45,0,Mother,70,1988-01-01,0.0591,148.366,336
337,0.541,1988,0.0531,['Roxette'],0.634,237320,0.838,0,2oWMI54r0qT4N8Xb4C76vq,8.34e-06,2,0.0522,-5.3629999999999995,1,The Look,70,1988-10-21,0.0413,95.01100000000001,337
338,0.857,1988,0.0193,['N.W.A.'],0.8590000000000001,345717,0.75,1,5n8Aro6j1bEGIy7Tpo7FV7,0.0,8,0.0538,-8.325,0,Fuck Tha Police,70,1988-08-08,0.303,98.691,338
339,0.4970000000000001,1988,0.6,['Don McLean'],0.526,515867,0.509,0,2QgWuCtBpNIpl5trmKCxRf,0.0,7,0.14400000000000002,-10.892999999999999,1,American Pie,69,1988-01-01,0.0628,138.31799999999998,339
340,0.19399999999999998,1988,0.313,['Tracy Chapman'],0.711,296800,0.292,0,2M9ro2krNb7nr7HSprkEgo,0.0,4,0.131,-15.523,0,Fast Car,78,1988-04-05,0.037000000000000005,103.95100000000001,340
341,0.27,1988,0.0157,['Pixies'],0.518,236973,0.436,0,6mcxQ1Y3uQRU0IHsvdNLH1,0.000621,4,0.079,-14.134,1,Where Is My Mind?,77,1988,0.0349,80.88,341
342,0.46799999999999997,1988,0.0811,['Tracy Chapman'],0.6920000000000001,193120,0.42200000000000004,0,2DjWsDGgL1xNbhnr7f6t5F,0.0,2,0.0848,-10.533,1,Baby Can I Hold You,77,1988-04-05,0.0333,74.375,342
343,0.28300000000000003,1988,0.237,['Luis Miguel'],0.374,257027,0.727,0,6F9yAYUaNbUhdlQyt5uZ3b,0.0,10,0.134,-4.352,1,La Incondicional,76,1988-11-25,0.0309,155.127,343
344,0.847,1988,0.017,['Fleetwood Mac'],0.622,264907,0.54,0,19Ym5Sg0YyOCa6ao21bdoG,0.00771,5,0.265,-13.99,1,Gypsy,74,1988-11-21,0.0261,130.879,344
345,0.252,1988,0.0367,['Luis Miguel'],0.54,237240,0.3670000000000001,0,7BwxbmYFy0l3ROHDjV2c14,0.0,0,0.0433,-14.238,1,Culpable O No - Miénteme Como Siempre,74,1988-11-25,0.0277,70.27600000000001,345
346,0.337,1988,0.10800000000000001,['Roxette'],0.539,328093,0.583,0,5JvsxPAHsGxwNq4xto2HtM,0.0,1,0.111,-4.935,0,Listen To Your Heart,74,1988-10-21,0.0275,86.06299999999996,346
347,0.785,1988,0.139,['Fleetwood Mac'],0.823,254453,0.33799999999999997,0,1lbXEepatjRVjoG8pZMtdp,0.0012900000000000001,0,0.5,-15.899000000000001,1,Dreams,74,1988-11-21,0.0413,120.473,347
348,0.963,1988,0.34600000000000003,['Los Fabulosos Cadillacs'],0.708,279987,0.672,0,198qSChSMQFuSimdeeY9gK,1.9699999999999998e-05,7,0.382,-5.537999999999999,1,Vasos Vacíos - Remasterizado 2008,73,1988-06-18,0.0352,134.635,348
349,0.428,1988,0.5820000000000001,"['The Pogues', 'Kirsty MacColl']",0.271,272467,0.551,0,3VTNVsTTu05dmTsVFrmGpK,4.16e-05,2,0.256,-7.48,1,Fairytale of New York (feat. Kirsty MacColl),73,1988-09-05,0.0457,78.111,349
350,0.965,1988,0.193,['Fine Young Cannibals'],0.799,215773,0.687,0,4d6eqRtpDX7tydHJGDZUBQ,0.000188,2,0.0307,-5.682,1,She Drives Me Crazy,72,1988-01-01,0.0431,108.804,350
351,0.3720000000000001,1988,0.4320000000000001,['Ana Gabriel'],0.531,227600,0.514,0,10PwPpr7BBxYon3pwS7k5G,0.0,6,0.155,-11.253,1,Simplemente Amigos,72,1988-11-15,0.044000000000000004,141.233,351
352,0.292,1988,0.16,['Poison'],0.5329999999999999,260173,0.637,0,43GS3mtezoIFiuIZCLLiDY,1.12e-05,6,0.369,-5.5710000000000015,1,Every Rose Has Its Thorn - Remastered 2003,72,1988-03-21,0.0323,140.167,352
353,0.795,1988,0.111,['Fleetwood Mac'],0.723,252773,0.49,0,5TWPfkeN07aERO0Yn2D2t2,0.0946,9,0.0923,-14.745,0,Rhiannon,71,1988-11-21,0.0296,129.012,353
354,0.807,1988,0.151,['The Proclaimers'],0.851,219467,0.551,0,67iAlVNDDdddxqSD2EZhFs,0.0,4,0.0827,-5.1770000000000005,1,I'm Gonna Be (500 Miles),71,1988,0.0396,131.922,354
355,0.418,1988,0.0461,['N.W.A.'],0.8340000000000001,258688,0.878,1,6KIKRz9eSTXdNsGUnomdtW,0.0,8,0.33399999999999996,-9.484,1,Straight Outta Compton,70,1988-08-08,0.15,102.848,355
356,0.342,1988,0.007259999999999998,['Danzig'],0.365,204867,0.763,1,7txxAtOMwLLnQTpKeBL6bp,0.0004570000000000001,11,0.0865,-9.45,0,Mother,70,1988-01-01,0.0591,148.366,356
357,0.541,1988,0.0531,['Roxette'],0.634,237320,0.838,0,2oWMI54r0qT4N8Xb4C76vq,8.34e-06,2,0.0522,-5.3629999999999995,1,The Look,70,1988-10-21,0.0413,95.01100000000001,357
358,0.857,1988,0.0193,['N.W.A.'],0.8590000000000001,345717,0.75,1,5n8Aro6j1bEGIy7Tpo7FV7,0.0,8,0.0538,-8.325,0,Fuck Tha Police,70,1988-08-08,0.303,98.691,358
359,0.4970000000000001,1988,0.6,['Don McLean'],0.526,515867,0.509,0,2QgWuCtBpNIpl5trmKCxRf,0.0,7,0.14400000000000002,-10.892999999999999,1,American Pie,69,1988-01-01,0.0628,138.31799999999998,359
360,0.5720000000000001,1989,0.212,['Tom Petty'],0.623,256000,0.449,0,5tVA6TkbaAH9QMITTQRrNv,0.0,5,0.0613,-13.333,1,Free Fallin',78,1989-01-01,0.0253,84.383,360
361,0.254,1989,0.0016899999999999999,['Mötley Crüe'],0.361,282920,0.97,0,7GonnnalI2s19OCQO1J7Tf,0.0016300000000000002,7,0.35700000000000004,-4.817,0,Kickstart My Heart,76,1989,0.284,179.017,361
362,0.126,1989,0.8,['Richard Marx'],0.395,264333,0.252,0,4LFwNJWoj74Yd71fIr1W8x,0.0,0,0.10099999999999999,-13.589,1,Right Here Waiting,76,1989-01-01,0.0301,177.679,362
363,0.895,1989,0.0771,['Billy Joel'],0.7120000000000001,287733,0.9670000000000001,0,3Cx4yrFaX8CeHwBMReOWXI,0.0,7,0.35600000000000004,-5.206,1,We Didn't Start the Fire,75,1989-10-17,0.047,145.024,363
364,0.365,1989,0.736,['Phil Collins'],0.78,322133,0.565,0,1NCuYqMc8hKMb4cpNTcJbD,0.0026899999999999997,3,0.063,-7.32,0,Another Day in Paradise - 2016 Remaster,74,1989-11-20,0.0306,101.96700000000001,364
365,0.965,1989,0.0504,['Tom Petty'],0.765,178360,0.47600000000000003,0,7gSQv1OHpkIoAdUiRLdmI6,2.76e-06,7,0.165,-13.487,1,I Won't Back Down,73,1989-01-01,0.0329,114.02,365
366,0.48700000000000004,1989,0.0165,['Elton John'],0.7559999999999999,304133,0.42200000000000004,0,0e3yhVeNaTfKIWQRw9U9sY,0.00183,11,0.0368,-12.967,0,Sacrifice,73,1989-08-29,0.0292,112.751,366
367,0.26,1989,0.0327,['Alice Cooper'],0.28,270080,0.9079999999999999,0,5XcZRgJv3zMhTqCyESjQrF,8.85e-06,2,0.18,-5.5089999999999995,0,Poison,73,1989-07-25,0.109,118.698,367
368,0.204,1989,0.4920000000000001,['Simply Red'],0.638,204000,0.35200000000000004,0,7DFawVSjI88xR9mjnWwURg,0.0,10,0.105,-9.266,1,If You Don't Know Me by Now - 2008 Remaster,72,1989,0.0268,94.17299999999999,368
369,0.504,1989,0.243,['Cher'],0.6579999999999999,239827,0.575,0,6mYrhCAGWzTdF8QnKuchXM,0.0,11,0.122,-10.365,1,If I Could Turn Back Time,72,1989-01-01,0.0267,108.329,369
370,0.9520000000000001,1989,0.462,['Allman Brothers Band'],0.349,288507,0.6920000000000001,0,5cfYurP1XKldMBtvBBJiTs,0.00266,1,0.19699999999999998,-11.690999999999999,1,Ramblin' Man,71,1989-06-20,0.0338,179.396,370
371,0.469,1989,0.273,['Alannah Myles'],0.754,287440,0.366,0,1KU5EHSz04JhGg3rReGJ0N,9.04e-05,8,0.106,-10.07,1,Black Velvet,71,1989-03-14,0.0312,91.147,371
372,0.23199999999999998,1989,0.191,['Michael Bolton'],0.541,255667,0.44,0,3RMeOetCdXttthQK0clPuz,0.0,10,0.114,-12.206,1,How Am I Supposed to Live Without You,70,1989-06-27,0.031,140.273,372
373,0.262,1989,0.0222,['Faith No More'],0.358,293653,0.893,0,4ReyTz0y3TGkX48wO3Llot,0.0524,4,0.126,-7.4860000000000015,0,Epic,70,1989,0.12,174.238,373
374,0.871,1989,0.0325,"[""The B-52's""]",0.715,321573,0.8170000000000001,0,4W4wYHtsrgDiivRASVOINL,1.61e-06,5,0.851,-6.227,0,Love Shack,70,1989-06-23,0.0532,133.858,374
375,0.305,1989,0.0023,['Skid Row'],0.466,229960,0.648,0,0qgrrDnUUhyxpxbBznUnzg,1.49e-05,1,0.11199999999999999,-11.100999999999999,0,18 and Life,69,1989-01-24,0.027999999999999997,90.435,375
376,0.44299999999999995,1989,0.909,"['Stan Getz', 'João Gilberto', 'Astrud Gilberto']",0.664,321827,0.19399999999999998,0,3898C4AbdbptwYet6547e5,3.85e-05,5,0.0829,-15.487,0,The Girl From Ipanema,69,1989-01-01,0.0357,129.863,376
377,0.433,1989,0.000837,['Mötley Crüe'],0.53,290187,0.9520000000000001,0,3U6sjwor2GyL9gwiolSi1Q,0.0119,2,0.262,-5.105,1,Dr. Feelgood,69,1989,0.0577,110.98,377
378,0.182,1989,0.278,['Van Morrison'],0.344,260387,0.47700000000000004,0,1VsGYaCBFjCVudtX9IGqDg,0.0128,4,0.136,-10.265999999999998,1,Have I Told You Lately,69,1989-06-06,0.0338,143.78,378
379,0.667,1989,0.596,['Roy Orbison'],0.649,210267,0.618,0,6r20M5DWYdIoCDmDViBxuz,1.46e-06,9,0.192,-10.728,1,You Got It,69,1989,0.0265,114.68799999999999,379
380,0.5720000000000001,1989,0.212,['Tom Petty'],0.623,256000,0.449,0,5tVA6TkbaAH9QMITTQRrNv,0.0,5,0.0613,-13.333,1,Free Fallin',78,1989-01-01,0.0253,84.383,380
381,0.254,1989,0.0016899999999999999,['Mötley Crüe'],0.361,282920,0.97,0,7GonnnalI2s19OCQO1J7Tf,0.0016300000000000002,7,0.35700000000000004,-4.817,0,Kickstart My Heart,76,1989,0.284,179.017,381
382,0.126,1989,0.8,['Richard Marx'],0.395,264333,0.252,0,4LFwNJWoj74Yd71fIr1W8x,0.0,0,0.10099999999999999,-13.589,1,Right Here Waiting,76,1989-01-01,0.0301,177.679,382
383,0.895,1989,0.0771,['Billy Joel'],0.7120000000000001,287733,0.9670000000000001,0,3Cx4yrFaX8CeHwBMReOWXI,0.0,7,0.35600000000000004,-5.206,1,We Didn't Start the Fire,75,1989-10-17,0.047,145.024,383
384,0.365,1989,0.736,['Phil Collins'],0.78,322133,0.565,0,1NCuYqMc8hKMb4cpNTcJbD,0.0026899999999999997,3,0.063,-7.32,0,Another Day in Paradise - 2016 Remaster,74,1989-11-20,0.0306,101.96700000000001,384
385,0.965,1989,0.0504,['Tom Petty'],0.765,178360,0.47600000000000003,0,7gSQv1OHpkIoAdUiRLdmI6,2.76e-06,7,0.165,-13.487,1,I Won't Back Down,73,1989-01-01,0.0329,114.02,385
386,0.48700000000000004,1989,0.0165,['Elton John'],0.7559999999999999,304133,0.42200000000000004,0,0e3yhVeNaTfKIWQRw9U9sY,0.00183,11,0.0368,-12.967,0,Sacrifice,73,1989-08-29,0.0292,112.751,386
387,0.26,1989,0.0327,['Alice Cooper'],0.28,270080,0.9079999999999999,0,5XcZRgJv3zMhTqCyESjQrF,8.85e-06,2,0.18,-5.5089999999999995,0,Poison,73,1989-07-25,0.109,118.698,387
388,0.204,1989,0.4920000000000001,['Simply Red'],0.638,204000,0.35200000000000004,0,7DFawVSjI88xR9mjnWwURg,0.0,10,0.105,-9.266,1,If You Don't Know Me by Now - 2008 Remaster,72,1989,0.0268,94.17299999999999,388
389,0.504,1989,0.243,['Cher'],0.6579999999999999,239827,0.575,0,6mYrhCAGWzTdF8QnKuchXM,0.0,11,0.122,-10.365,1,If I Could Turn Back Time,72,1989-01-01,0.0267,108.329,389
390,0.9520000000000001,1989,0.462,['Allman Brothers Band'],0.349,288507,0.6920000000000001,0,5cfYurP1XKldMBtvBBJiTs,0.00266,1,0.19699999999999998,-11.690999999999999,1,Ramblin' Man,71,1989-06-20,0.0338,179.396,390
391,0.469,1989,0.273,['Alannah Myles'],0.754,287440,0.366,0,1KU5EHSz04JhGg3rReGJ0N,9.04e-05,8,0.106,-10.07,1,Black Velvet,71,1989-03-14,0.0312,91.147,391
392,0.23199999999999998,1989,0.191,['Michael Bolton'],0.541,255667,0.44,0,3RMeOetCdXttthQK0clPuz,0.0,10,0.114,-12.206,1,How Am I Supposed to Live Without You,70,1989-06-27,0.031,140.273,392
393,0.262,1989,0.0222,['Faith No More'],0.358,293653,0.893,0,4ReyTz0y3TGkX48wO3Llot,0.0524,4,0.126,-7.4860000000000015,0,Epic,70,1989,0.12,174.238,393
394,0.871,1989,0.0325,"[""The B-52's""]",0.715,321573,0.8170000000000001,0,4W4wYHtsrgDiivRASVOINL,1.61e-06,5,0.851,-6.227,0,Love Shack,70,1989-06-23,0.0532,133.858,394
395,0.305,1989,0.0023,['Skid Row'],0.466,229960,0.648,0,0qgrrDnUUhyxpxbBznUnzg,1.49e-05,1,0.11199999999999999,-11.100999999999999,0,18 and Life,69,1989-01-24,0.027999999999999997,90.435,395
396,0.44299999999999995,1989,0.909,"['Stan Getz', 'João Gilberto', 'Astrud Gilberto']",0.664,321827,0.19399999999999998,0,3898C4AbdbptwYet6547e5,3.85e-05,5,0.0829,-15.487,0,The Girl From Ipanema,69,1989-01-01,0.0357,129.863,396
397,0.433,1989,0.000837,['Mötley Crüe'],0.53,290187,0.9520000000000001,0,3U6sjwor2GyL9gwiolSi1Q,0.0119,2,0.262,-5.105,1,Dr. Feelgood,69,1989,0.0577,110.98,397
398,0.182,1989,0.278,['Van Morrison'],0.344,260387,0.47700000000000004,0,1VsGYaCBFjCVudtX9IGqDg,0.0128,4,0.136,-10.265999999999998,1,Have I Told You Lately,69,1989-06-06,0.0338,143.78,398
399,0.667,1989,0.596,['Roy Orbison'],0.649,210267,0.618,0,6r20M5DWYdIoCDmDViBxuz,1.46e-06,9,0.192,-10.728,1,You Got It,69,1989,0.0265,114.68799999999999,399
400,0.259,1990,0.000147,['AC/DC'],0.502,292880,0.89,0,57bgtoPSgt236HzfBOd8kj,0.0117,4,0.217,-5.175,1,Thunderstruck,83,1990-09-24,0.0364,133.52,400
401,0.24600000000000002,1990,0.315,['Scorpions'],0.452,312360,0.524,0,3ovjw5HZZv43SxTwApooCM,0.0,0,0.10300000000000001,-10.107999999999999,1,Wind Of Change,78,1990-01-01,0.0351,151.505,401
402,0.722,1990,0.34,['Roxette'],0.52,258787,0.652,0,6kvoHl80mfCVTv7XnZkjQn,5.4899999999999986e-05,5,0.256,-6.655,1,"It Must Have Been Love - From the Film ""Pretty Woman""",76,1990-05-20,0.0274,80.609,402
403,0.161,1990,0.0425,"[""Sinéad O'Connor""]",0.511,280040,0.574,0,3nvuPQTw2zuFAVuLsC9IYQ,2.33e-05,5,0.105,-7.016,1,Nothing Compares 2 U,75,1990-07-01,0.0273,119.917,403
404,0.866,1990,0.00456,['MC Hammer'],0.867,257360,0.517,0,1B75hgRqe7A4fwee3g3Wmu,0.000339,11,0.0864,-13.222000000000001,0,U Can't Touch This,73,1990-02-20,0.0875,133.148,404
405,0.8,1990,0.9940000000000001,"['Mykola Dmytrovych Leontovych', 'John Williams']",0.418,85267,0.106,0,4tHqQMWSqmL6YjXwsqthDI,0.0292,8,0.179,-22.506999999999998,0,Carol of the Bells,73,1990,0.0448,46.718,405
406,0.312,1990,0.6890000000000001,['Juan Gabriel'],0.515,239427,0.387,0,2nejvFyJeTDtMRP2nUMt0J,0.0,4,0.126,-7.343,0,Abrázame Muy Fuerte,73,1990-01-01,0.0567,135.739,406
